Province,District,Sector,Cell,Village
Amajyaruguru,Musanze,Nyange,Cyivugiza,Terimbere
Amajyaruguru,Musanze,Nyange,Kabeza,Gahama
Amajyaruguru,Musanze,Nyange,Kabeza,Kansoro
Amajyaruguru,Musanze,Nyange,Kabeza,Kibingo
Amajyaruguru,Musanze,Nyange,Kabeza,Ntamiziro
Amajyaruguru,Musanze,Nyange,Kabeza,Nyarubuye
Amajyaruguru,Musanze,Nyange,Kabeza,Riboneye
Amajyaruguru,Musanze,Nyange,Kabeza,Rwebeya
Amajyaruguru,Musanze,Nyange,Kamwumba,Kabaya
Amajyaruguru,Musanze,Nyange,Kamwumba,Kamajaga
Amajyaruguru,Musanze,Nyange,Kamwumba,Kamicaca
Amajyaruguru,Musanze,Nyange,Kamwumba,Musenyi
Amajyaruguru,Musanze,Nyange,Kamwumba,Ntarama
Amajyaruguru,Musanze,Nyange,Kamwumba,Rugari
Amajyaruguru,Musanze,Nyange,Muhabura,Bazizana
Amajyaruguru,Musanze,Nyange,Muhabura,Bihinga
Amajyaruguru,Musanze,Nyange,Muhabura,Bukingo
Amajyaruguru,Musanze,Nyange,Muhabura,Buramba
Amajyaruguru,Musanze,Nyange,Muhabura,Jite
Amajyaruguru,Musanze,Nyange,Muhabura,Micaca
Amajyaruguru,Musanze,Nyange,Muhabura,Nkogote
Amajyaruguru,Musanze,Nyange,Muhabura,Ntarama
Amajyaruguru,Musanze,Nyange,Muhabura,Ntebe
Amajyaruguru,Musanze,Nyange,Muhabura,Rugwiro
Amajyaruguru,Musanze,Nyange,Ninda,Garuka
Amajyaruguru,Musanze,Nyange,Ninda,Gisigwa
Amajyaruguru,Musanze,Nyange,Ninda,Kabagorozi
Amajyaruguru,Musanze,Nyange,Ninda,Kabara
Amajyaruguru,Musanze,Nyange,Ninda,Kabari
Amajyaruguru,Musanze,Nyange,Ninda,Kareba
Amajyaruguru,Musanze,Nyange,Ninda,Nkiriza
Amajyaruguru,Musanze,Nyange,Ninda,Nyabutaka
Amajyaruguru,Musanze,Nyange,Ninda,Nyakagezi
Amajyaruguru,Musanze,Nyange,Ninda,Nyamiyaga
Amajyaruguru,Musanze,Nyange,Ninda,Nyarubande
Amajyaruguru,Musanze,Remera,Gasongero,Bukara
Amajyaruguru,Musanze,Remera,Gasongero,Gitega
Amajyaruguru,Musanze,Remera,Gasongero,Mugogo
Amajyaruguru,Musanze,Remera,Gasongero,Nyakibande
Amajyaruguru,Musanze,Remera,Gasongero,Rususa
Amajyaruguru,Musanze,Remera,Kamisave,Kabara
Amajyaruguru,Musanze,Remera,Kamisave,Kamurera
Amajyaruguru,Musanze,Remera,Kamisave,Mikamo
Amajyaruguru,Musanze,Remera,Kamisave,Mukinga
Amajyaruguru,Musanze,Remera,Kamisave,Rugari
Amajyaruguru,Musanze,Remera,Kamisave,Ryampunga
Amajyaruguru,Musanze,Remera,Murandi,Buhogo
Amajyaruguru,Musanze,Remera,Murandi,Kabagora
Amajyaruguru,Musanze,Remera,Murandi,Karuruma
Amajyaruguru,Musanze,Remera,Murandi,Muganda
Amajyaruguru,Musanze,Remera,Murandi,Nyirabisekuro
Amajyaruguru,Musanze,Remera,Murandi,Nyundo
Amajyaruguru,Musanze,Remera,Murwa,Giseke
Amajyaruguru,Musanze,Remera,Murwa,Gitwa
Amajyaruguru,Musanze,Remera,Murwa,Kabashima
Amajyaruguru,Musanze,Remera,Murwa,Kamanga
Amajyaruguru,Musanze,Remera,Murwa,Mwiyandiro
Amajyaruguru,Musanze,Remera,Murwa,Ngenzi
Amajyaruguru,Musanze,Remera,Rurambo,Bitsibo
Amajyaruguru,Musanze,Remera,Rurambo,Gatare
Amajyaruguru,Musanze,Remera,Rurambo,Kabusozo
Amajyaruguru,Musanze,Remera,Rurambo,Kintashya
Amajyaruguru,Musanze,Remera,Rurambo,Mugeshi
Amajyaruguru,Musanze,Remera,Rurambo,Nyanza
Amajyaruguru,Musanze,Rwaza,Bumara,Gisorora
Amajyaruguru,Musanze,Rwaza,Bumara,Kabuye
Amajyaruguru,Musanze,Rwaza,Bumara,Kavumu
Amajyaruguru,Musanze,Rwaza,Bumara,Muheta
Amajyaruguru,Musanze,Rwaza,Bumara,Nyakarambi II
Amajyaruguru,Musanze,Rwaza,Kabushinge,Busana
Amajyaruguru,Musanze,Rwaza,Kabushinge,Gihango
Amajyaruguru,Musanze,Rwaza,Kabushinge,Kabuga
Amajyaruguru,Musanze,Rwaza,Kabushinge,Murambi
Amajyaruguru,Musanze,Rwaza,Kabushinge,Nyagisozi
Amajyaruguru,Musanze,Rwaza,Kabushinge,Nyarugando
Amajyaruguru,Musanze,Rwaza,Kabushinge,Ramba
Amajyaruguru,Musanze,Rwaza,Kabushinge,Rwamigimbu
Amajyaruguru,Musanze,Rwaza,Musezero,Kamabuye
Amajyaruguru,Musanze,Rwaza,Musezero,Kansenda
Amajyaruguru,Musanze,Rwaza,Musezero,Kibingo
Amajyaruguru,Musanze,Rwaza,Musezero,Kiganda
Amajyaruguru,Musanze,Rwaza,Musezero,Mataba
Amajyaruguru,Musanze,Rwaza,Musezero,Mutara
Amajyaruguru,Musanze,Rwaza,Musezero,Nyakarambi I
Amajyaruguru,Musanze,Rwaza,Nturo,Gakenke
Amajyaruguru,Musanze,Rwaza,Nturo,Mugogo
Amajyaruguru,Musanze,Rwaza,Nturo,Rubabi
Amajyaruguru,Musanze,Rwaza,Nturo,Rugari
Amajyaruguru,Musanze,Rwaza,Nturo,Rugogwe
Amajyaruguru,Musanze,Rwaza,Nturo,Ruvumu
Amajyaruguru,Musanze,Rwaza,Nyarubuye,Buhama
Amajyaruguru,Musanze,Rwaza,Nyarubuye,Bukoro
Amajyaruguru,Musanze,Rwaza,Nyarubuye,Kanama
Amajyaruguru,Musanze,Rwaza,Nyarubuye,Murambi
Amajyaruguru,Musanze,Rwaza,Nyarubuye,Ngege
Amajyaruguru,Musanze,Rwaza,Nyarubuye,Rusaki
Amajyaruguru,Musanze,Rwaza,Nyarubuye,Sayo
Amajyaruguru,Musanze,Shingiro,Gakingo,Burengo
Amajyaruguru,Musanze,Shingiro,Gakingo,Bwamazi
Amajyaruguru,Musanze,Shingiro,Gakingo,Gasura
Amajyaruguru,Musanze,Shingiro,Gakingo,Kabeza
Amajyaruguru,Musanze,Shingiro,Gakingo,Kadahenda
Amajyaruguru,Musanze,Shingiro,Gakingo,Karwesero
Amajyaruguru,Musanze,Shingiro,Gakingo,Mutuzo
Amajyaruguru,Musanze,Shingiro,Gakingo,Ryambungira
Amajyaruguru,Musanze,Shingiro,Kibuguzo,Bikereri
Amajyaruguru,Musanze,Shingiro,Kibuguzo,Byimana
Amajyaruguru,Musanze,Shingiro,Kibuguzo,Cyimbazi
Amajyaruguru,Musanze,Shingiro,Kibuguzo,Mutuzo
Amajyaruguru,Musanze,Shingiro,Kibuguzo,Nyundo
Amajyaruguru,Musanze,Shingiro,Kibuguzo,Rwinuma
Amajyaruguru,Musanze,Shingiro,Mudende,Budasubira
Amajyaruguru,Musanze,Shingiro,Mudende,Nyamiyaga
Amajyaruguru,Musanze,Shingiro,Mudende,Nyarutembe
Amajyaruguru,Musanze,Shingiro,Mudende,Rubagara
Amajyaruguru,Musanze,Shingiro,Mudende,Rutagara
Amajyaruguru,Musanze,Shingiro,Mudende,Vubiro
Amajyaruguru,Musanze,Shingiro,Mugari,Kabagabo
Amajyaruguru,Musanze,Shingiro,Mugari,Kabeza
Amajyaruguru,Musanze,Shingiro,Mugari,Kimanzi
Amajyaruguru,Musanze,Shingiro,Mugari,Nyakagezi
Amajyaruguru,Musanze,Shingiro,Mugari,Rebero
Amajyaruguru,Musanze,Shingiro,Mugari,Terimbere
